date,city,temp,humidity,rainfall,aqi
2024-11-19,Delhi,27.1,57.4,0.0,65
2024-11-20,Delhi,27.1,62.8,0.0,84
2024-11-21,Delhi,32.0,54.5,0.0,95
2024-11-22,Delhi,28.0,50.2,0.0,67
2024-11-23,Delhi,27.6,56.5,0.0,108
2024-11-24,Delhi,28.7,53.0,0.0,72
2024-11-25,Delhi,27.5,50.3,0.0,86
2024-11-26,Delhi,30.7,65.4,0.0,72
2024-11-27,Delhi,30.4,62.6,0.0,111
2024-11-28,Delhi,27.4,56.3,0.0,72
2024-11-29,Delhi,28.9,51.8,0.0,92
2024-11-30,Delhi,28.8,61.9,0.0,97
2024-12-01,Delhi,18.7,69.5,0.0,322
2024-12-02,Delhi,17.9,58.2,0.0,254
2024-12-03,Delhi,19.4,57.1,0.0,230
2024-12-04,Delhi,19.6,67.5,0.0,250
2024-12-05,Delhi,19.0,56.5,0.0,321
2024-12-06,Delhi,17.4,67.1,0.0,226
2024-12-07,Delhi,20.2,65.8,0.0,254
2024-12-08,Delhi,16.9,53.2,0.0,261
2024-12-09,Delhi,18.4,59.0,0.0,352
2024-12-10,Delhi,17.8,63.5,0.0,295
2024-12-11,Delhi,18.5,60.7,0.0,239
2024-12-12,Delhi,16.6,52.6,0.0,211
2024-12-13,Delhi,20.6,55.1,0.0,310
2024-12-14,Delhi,15.8,66.6,0.0,365
2024-12-15,Delhi,19.0,55.4,0.0,245
2024-12-16,Delhi,20.7,62.2,0.0,340
2024-12-17,Delhi,15.9,67.2,0.0,332
2024-12-18,Delhi,17.6,55.6,0.0,353
2024-12-19,Delhi,20.5,62.9,0.0,275
2024-12-20,Delhi,17.6,54.3,0.0,232
2024-12-21,Delhi,18.7,60.6,0.0,359
2024-12-22,Delhi,16.6,66.9,0.0,218
2024-12-23,Delhi,17.8,56.0,0.0,307
2024-12-24,Delhi,16.6,55.8,0.0,251
2024-12-25,Delhi,15.9,66.5,0.0,233
2024-12-26,Delhi,18.4,65.9,0.0,290
2024-12-27,Delhi,19.8,51.6,0.0,294
2024-12-28,Delhi,17.2,50.4,0.0,295
2024-12-29,Delhi,20.8,67.1,0.0,379
2024-12-30,Delhi,20.7,51.0,0.0,335
2024-12-31,Delhi,16.8,61.9,0.0,274
2025-01-01,Delhi,18.6,52.6,0.0,238
2025-01-02,Delhi,17.0,68.2,0.0,221
2025-01-03,Delhi,17.9,59.0,0.0,371
2025-01-04,Delhi,15.8,55.6,0.0,285
2025-01-05,Delhi,16.5,62.4,0.0,278
2025-01-06,Delhi,15.5,51.7,0.0,273
2025-01-07,Delhi,19.9,55.7,0.0,203
2025-01-08,Delhi,17.3,60.5,0.0,214
2025-01-09,Delhi,15.9,65.6,0.0,272
2025-01-10,Delhi,17.7,57.1,0.0,326
2025-01-11,Delhi,15.4,61.4,0.0,325
2025-01-12,Delhi,15.1,56.2,0.0,330
2025-01-13,Delhi,18.5,55.6,0.0,242
2025-01-14,Delhi,20.2,54.4,0.0,223
2025-01-15,Delhi,17.6,56.3,0.0,323
2025-01-16,Delhi,17.1,58.1,0.0,177
2025-01-17,Delhi,19.5,58.7,0.0,303
2025-01-18,Delhi,17.5,61.8,0.0,353
2025-01-19,Delhi,20.3,62.4,0.0,336
2025-01-20,Delhi,18.2,52.4,0.0,369
2025-01-21,Delhi,17.9,55.6,0.0,284
2025-01-22,Delhi,17.6,67.4,0.0,231
2025-01-23,Delhi,18.4,60.0,0.0,221
2025-01-24,Delhi,16.5,58.2,0.0,341
2025-01-25,Delhi,19.6,59.4,0.0,396
2025-01-26,Delhi,20.0,53.2,0.0,346
2025-01-27,Delhi,21.0,66.5,0.0,314
2025-01-28,Delhi,15.0,56.0,0.0,204
2025-01-29,Delhi,16.8,67.8,0.0,233
2025-01-30,Delhi,20.2,56.4,0.0,302
2025-01-31,Delhi,19.9,51.8,0.0,334
2025-02-01,Delhi,18.0,55.7,0.0,288
2025-02-02,Delhi,20.4,55.8,0.0,367
2025-02-03,Delhi,17.3,65.4,0.0,267
2025-02-04,Delhi,15.0,52.6,0.0,335
2025-02-05,Delhi,15.3,64.3,0.0,256
2025-02-06,Delhi,16.4,61.8,0.0,257
2025-02-07,Delhi,18.7,56.9,0.0,315
2025-02-08,Delhi,18.5,56.9,0.0,347
2025-02-09,Delhi,20.4,52.5,0.0,291
2025-02-10,Delhi,16.8,56.9,0.0,196
2025-02-11,Delhi,17.2,52.4,0.0,319
2025-02-12,Delhi,21.0,68.1,0.0,275
2025-02-13,Delhi,17.0,65.5,0.0,327
2025-02-14,Delhi,16.1,69.9,0.0,368
2025-02-15,Delhi,16.5,66.4,0.0,347
2025-02-16,Delhi,15.8,50.9,0.0,220
2025-02-17,Delhi,20.4,64.3,0.0,256
2025-02-18,Delhi,16.2,70.0,0.0,354
2025-02-19,Delhi,18.8,56.4,0.0,315
2025-02-20,Delhi,20.9,57.8,0.0,227
2025-02-21,Delhi,20.7,54.8,0.0,214
2025-02-22,Delhi,20.3,50.3,0.0,342
2025-02-23,Delhi,17.7,64.6,0.0,245
2025-02-24,Delhi,19.0,59.6,0.0,341
2025-02-25,Delhi,18.5,59.3,0.0,290
2025-02-26,Delhi,17.9,64.4,0.0,293
2025-02-27,Delhi,19.5,56.6,0.0,198
2025-02-28,Delhi,20.3,53.0,0.0,382
2025-03-01,Delhi,30.6,55.6,0.0,75
2025-03-02,Delhi,28.1,65.7,0.0,76
2025-03-03,Delhi,27.9,54.0,0.0,85
2025-03-04,Delhi,27.4,54.5,0.0,78
2025-03-05,Delhi,30.2,64.4,0.0,95
2025-03-06,Delhi,27.5,69.5,0.0,87
2025-03-07,Delhi,28.6,51.6,0.0,74
2025-03-08,Delhi,27.0,61.9,0.0,106
2025-03-09,Delhi,30.5,65.1,0.0,77
2025-03-10,Delhi,29.1,62.0,0.0,108
2025-03-11,Delhi,30.6,66.4,0.0,61
2025-03-12,Delhi,30.1,57.1,0.0,113
2025-03-13,Delhi,29.8,63.9,0.0,100
2025-03-14,Delhi,28.4,63.5,0.0,72
2025-03-15,Delhi,32.7,60.9,0.0,97
2025-03-16,Delhi,27.4,54.6,0.0,86
2025-03-17,Delhi,29.3,50.3,0.0,60
2025-03-18,Delhi,29.3,65.9,0.0,94
2025-03-19,Delhi,31.0,57.3,0.0,115
2025-03-20,Delhi,29.5,68.0,0.0,78
2025-03-21,Delhi,31.9,64.8,0.0,82
2025-03-22,Delhi,31.7,56.9,0.0,97
2025-03-23,Delhi,29.0,68.4,0.0,66
2025-03-24,Delhi,32.8,52.4,0.0,66
2025-03-25,Delhi,28.5,53.2,0.0,81
2025-03-26,Delhi,27.9,65.0,0.0,112
2025-03-27,Delhi,31.1,69.0,0.0,64
2025-03-28,Delhi,30.0,64.9,0.0,68
2025-03-29,Delhi,29.7,60.1,0.0,101
2025-03-30,Delhi,27.6,56.2,0.0,86
2025-03-31,Delhi,29.3,53.9,0.0,75
2025-04-01,Delhi,36.1,52.0,0.0,75
2025-04-02,Delhi,38.9,59.5,0.0,75
2025-04-03,Delhi,37.2,50.3,0.0,96
2025-04-04,Delhi,40.2,53.1,0.0,98
2025-04-05,Delhi,39.0,59.3,0.0,95
2025-04-06,Delhi,36.5,67.5,0.0,113
2025-04-07,Delhi,38.9,52.8,0.0,92
2025-04-08,Delhi,39.0,57.1,0.0,105
2025-04-09,Delhi,36.6,63.3,0.0,76
2025-04-10,Delhi,40.5,62.2,0.0,79
2025-04-11,Delhi,40.3,60.7,0.0,88
2025-04-12,Delhi,39.5,54.8,0.0,74
2025-04-13,Delhi,36.2,66.3,0.0,119
2025-04-14,Delhi,39.3,62.6,0.0,75
2025-04-15,Delhi,35.7,55.5,0.0,96
2025-04-16,Delhi,38.8,65.7,0.0,110
2025-04-17,Delhi,39.7,59.9,0.0,89
2025-04-18,Delhi,40.3,61.7,0.0,69
2025-04-19,Delhi,36.0,62.7,0.0,89
2025-04-20,Delhi,36.0,70.0,0.0,62
2025-04-21,Delhi,37.1,66.1,0.0,84
2025-04-22,Delhi,38.8,64.7,0.0,93
2025-04-23,Delhi,38.3,55.7,0.0,69
2025-04-24,Delhi,35.3,60.8,0.0,107
2025-04-25,Delhi,38.2,69.9,0.0,64
2025-04-26,Delhi,40.2,55.5,0.0,100
2025-04-27,Delhi,40.2,50.6,0.0,87
2025-04-28,Delhi,38.3,65.6,0.0,63
2025-04-29,Delhi,40.3,69.1,0.0,108
2025-04-30,Delhi,37.5,63.9,0.0,95
2025-05-01,Delhi,37.7,55.1,0.0,82
2025-05-02,Delhi,35.4,59.4,0.0,81
2025-05-03,Delhi,35.1,61.0,0.0,74
2025-05-04,Delhi,39.5,65.1,0.0,72
2025-05-05,Delhi,38.8,58.3,0.0,75
2025-05-06,Delhi,35.6,51.5,0.0,101
2025-05-07,Delhi,35.4,55.4,0.0,81
2025-05-08,Delhi,40.2,60.4,0.0,99
2025-05-09,Delhi,40.4,58.4,0.0,117
2025-05-10,Delhi,38.8,57.1,0.0,112
2025-05-11,Delhi,37.4,56.5,0.0,72
2025-05-12,Delhi,37.1,62.8,0.0,89
2025-05-13,Delhi,35.8,52.0,0.0,61
2025-05-14,Delhi,37.2,68.9,0.0,61
2025-05-15,Delhi,39.2,57.4,0.0,104
2025-05-16,Delhi,37.2,51.8,0.0,64
2025-05-17,Delhi,37.7,59.9,0.0,81
2025-05-18,Delhi,39.5,63.8,0.0,102
2025-05-19,Delhi,40.3,59.8,0.0,107
2025-05-20,Delhi,37.8,63.8,0.0,86
2025-05-21,Delhi,39.1,65.2,0.0,102
2025-05-22,Delhi,38.2,54.5,0.0,95
2025-05-23,Delhi,39.9,65.0,0.0,118
2025-05-24,Delhi,35.3,61.3,0.0,68
2025-05-25,Delhi,39.5,57.3,0.0,70
2025-05-26,Delhi,36.2,68.9,0.0,77
2025-05-27,Delhi,37.6,57.4,0.0,70
2025-05-28,Delhi,40.7,65.2,0.0,65
2025-05-29,Delhi,40.0,68.1,0.0,106
2025-05-30,Delhi,38.1,68.8,0.0,82
2025-05-31,Delhi,35.7,50.6,0.0,112
2025-06-01,Delhi,31.6,82.0,32.8,60
2025-06-02,Delhi,32.9,93.6,0.0,96
2025-06-03,Delhi,30.9,77.4,8.5,99
2025-06-04,Delhi,31.2,85.5,9.0,116
2025-06-05,Delhi,29.6,92.0,16.8,78
2025-06-06,Delhi,32.0,77.0,13.4,95
2025-06-07,Delhi,32.9,87.5,26.2,94
2025-06-08,Delhi,32.1,93.4,12.8,103
2025-06-09,Delhi,31.5,80.3,20.6,105
2025-06-10,Delhi,27.0,90.4,16.5,117
2025-06-11,Delhi,30.6,87.7,0.0,65
2025-06-12,Delhi,29.9,83.5,6.2,105
2025-06-13,Delhi,31.6,85.0,20.5,100
2025-06-14,Delhi,27.3,91.3,0.0,66
2025-06-15,Delhi,28.4,85.4,16.3,105
2025-06-16,Delhi,32.2,88.9,0.0,92
2025-06-17,Delhi,27.5,92.5,0.0,62
2025-06-18,Delhi,29.5,85.1,18.5,89
2025-06-19,Delhi,28.9,78.6,29.5,62
2025-06-20,Delhi,31.1,94.4,23.5,106
2025-06-21,Delhi,31.5,77.2,13.4,103
2025-06-22,Delhi,28.5,80.0,7.1,75
2025-06-23,Delhi,30.0,78.2,26.6,77
2025-06-24,Delhi,31.4,87.2,0.0,88
2025-06-25,Delhi,28.4,79.7,37.2,104
2025-06-26,Delhi,28.8,80.0,0.0,115
2025-06-27,Delhi,29.5,80.0,0.0,79
2025-06-28,Delhi,28.9,88.1,9.6,92
2025-06-29,Delhi,28.8,93.7,38.9,68
2025-06-30,Delhi,29.8,82.0,16.8,92
2025-07-01,Delhi,31.6,94.9,15.6,105
2025-07-02,Delhi,28.4,78.2,0.0,111
2025-07-03,Delhi,32.4,75.8,0.0,80
2025-07-04,Delhi,27.9,76.3,17.5,99
2025-07-05,Delhi,30.4,80.7,33.6,71
2025-07-06,Delhi,30.8,79.3,0.0,104
2025-07-07,Delhi,30.4,87.0,0.0,63
2025-07-08,Delhi,27.9,92.8,0.0,116
2025-07-09,Delhi,27.2,80.2,0.0,80
2025-07-10,Delhi,29.0,83.2,5.2,80
2025-07-11,Delhi,27.7,77.9,0.0,66
2025-07-12,Delhi,30.5,79.9,18.6,108
2025-07-13,Delhi,31.8,86.7,14.0,102
2025-07-14,Delhi,27.2,86.8,0.0,63
2025-07-15,Delhi,27.3,91.1,37.4,66
2025-07-16,Delhi,31.1,83.0,0.0,81
2025-07-17,Delhi,29.4,94.7,29.6,89
2025-07-18,Delhi,32.3,83.6,25.7,96
2025-07-19,Delhi,30.9,91.0,0.0,76
2025-07-20,Delhi,29.0,91.1,13.4,102
2025-07-21,Delhi,30.9,80.4,0.0,108
2025-07-22,Delhi,28.1,92.5,32.6,74
2025-07-23,Delhi,29.5,77.2,0.0,90
2025-07-24,Delhi,30.9,94.7,8.9,103
2025-07-25,Delhi,30.4,78.9,30.1,87
2025-07-26,Delhi,27.6,84.6,0.0,63
2025-07-27,Delhi,32.9,87.1,23.5,69
2025-07-28,Delhi,28.6,78.1,0.0,78
2025-07-29,Delhi,27.9,86.5,0.0,94
2025-07-30,Delhi,29.1,92.9,15.2,106
2025-07-31,Delhi,28.6,92.7,26.3,92
2025-08-01,Delhi,28.3,94.1,15.2,94
2025-08-02,Delhi,29.5,85.2,27.7,95
2025-08-03,Delhi,27.8,77.3,26.2,109
2025-08-04,Delhi,32.8,87.4,0.0,67
2025-08-05,Delhi,29.8,91.7,13.8,61
2025-08-06,Delhi,29.4,78.1,31.0,115
2025-08-07,Delhi,32.9,77.1,11.5,106
2025-08-08,Delhi,29.1,80.7,0.0,116
2025-08-09,Delhi,29.4,85.6,0.0,72
2025-08-10,Delhi,29.5,76.3,0.0,72
2025-08-11,Delhi,27.1,80.4,29.9,110
2025-08-12,Delhi,32.9,81.7,10.4,102
2025-08-13,Delhi,29.1,85.1,22.7,116
2025-08-14,Delhi,32.3,91.0,11.4,109
2025-08-15,Delhi,32.1,94.5,17.1,61
2025-08-16,Delhi,29.0,90.9,38.9,90
2025-08-17,Delhi,27.8,77.3,17.9,68
2025-08-18,Delhi,29.9,92.3,0.0,90
2025-08-19,Delhi,31.7,91.4,7.8,119
2025-08-20,Delhi,27.9,83.7,33.1,69
2025-08-21,Delhi,27.0,75.6,22.2,109
2025-08-22,Delhi,30.3,89.8,9.7,115
2025-08-23,Delhi,29.2,94.6,11.7,95
2025-08-24,Delhi,27.9,78.7,11.5,63
2025-08-25,Delhi,30.5,93.1,34.0,79
2025-08-26,Delhi,31.8,79.4,19.3,93
2025-08-27,Delhi,30.1,85.1,6.9,71
2025-08-28,Delhi,30.8,87.3,29.3,74
2025-08-29,Delhi,27.1,92.9,14.0,100
2025-08-30,Delhi,27.1,93.7,31.9,63
2025-08-31,Delhi,31.4,81.4,38.5,96
2025-09-01,Delhi,28.4,82.1,30.5,83
2025-09-02,Delhi,29.9,82.1,39.8,74
2025-09-03,Delhi,30.9,85.5,5.9,77
2025-09-04,Delhi,32.0,77.2,5.2,81
2025-09-05,Delhi,31.2,77.0,15.2,77
2025-09-06,Delhi,31.3,91.5,0.0,85
2025-09-07,Delhi,32.2,84.3,12.6,88
2025-09-08,Delhi,30.2,82.2,36.8,75
2025-09-09,Delhi,30.8,82.7,25.7,86
2025-09-10,Delhi,30.2,88.7,0.0,98
2025-09-11,Delhi,32.5,92.4,18.7,94
2025-09-12,Delhi,29.8,83.6,38.2,118
2025-09-13,Delhi,30.0,77.4,7.9,115
2025-09-14,Delhi,27.6,93.0,14.4,87
2025-09-15,Delhi,28.9,81.1,37.1,69
2025-09-16,Delhi,29.1,84.3,6.7,65
2025-09-17,Delhi,32.8,83.0,0.0,80
2025-09-18,Delhi,28.1,90.2,12.8,116
2025-09-19,Delhi,32.1,77.8,0.0,99
2025-09-20,Delhi,30.8,90.3,0.0,76
2025-09-21,Delhi,32.5,75.7,9.4,88
2025-09-22,Delhi,32.3,88.0,16.6,93
2025-09-23,Delhi,29.0,89.8,25.6,86
2025-09-24,Delhi,29.4,84.1,0.0,98
2025-09-25,Delhi,32.8,75.9,37.4,114
2025-09-26,Delhi,31.0,91.2,0.0,94
2025-09-27,Delhi,30.6,93.9,0.0,111
2025-09-28,Delhi,27.8,94.1,0.0,76
2025-09-29,Delhi,31.9,81.3,22.0,112
2025-09-30,Delhi,31.5,86.8,20.9,106
2025-10-01,Delhi,28.6,65.9,0.0,100
2025-10-02,Delhi,27.4,68.1,0.0,78
2025-10-03,Delhi,29.7,68.7,0.0,73
2025-10-04,Delhi,28.0,58.0,0.0,83
2025-10-05,Delhi,30.3,54.9,0.0,92
2025-10-06,Delhi,28.7,67.6,0.0,71
2025-10-07,Delhi,28.4,54.1,0.0,84
2025-10-08,Delhi,30.4,63.1,0.0,111
2025-10-09,Delhi,29.2,54.9,0.0,69
2025-10-10,Delhi,28.7,57.1,0.0,114
2025-10-11,Delhi,32.4,58.4,0.0,105
2025-10-12,Delhi,30.0,68.0,0.0,102
2025-10-13,Delhi,31.3,50.3,0.0,103
2025-10-14,Delhi,32.4,64.4,0.0,88
2025-10-15,Delhi,30.1,62.1,0.0,63
2025-10-16,Delhi,32.2,61.2,0.0,69
2025-10-17,Delhi,28.4,61.5,0.0,85
2025-10-18,Delhi,30.9,56.7,0.0,77
2025-10-19,Delhi,32.2,64.9,0.0,91
2025-10-20,Delhi,29.7,60.0,0.0,99
2025-10-21,Delhi,27.7,55.1,0.0,83
2025-10-22,Delhi,29.5,56.0,0.0,103
2025-10-23,Delhi,28.8,67.8,0.0,64
2025-10-24,Delhi,27.8,55.7,0.0,109
2025-10-25,Delhi,28.5,65.1,0.0,71
2025-10-26,Delhi,29.4,51.6,0.0,102
2025-10-27,Delhi,30.2,50.2,0.0,66
2025-10-28,Delhi,29.6,67.9,0.0,88
2025-10-29,Delhi,27.9,53.9,0.0,91
2025-10-30,Delhi,28.8,64.0,0.0,88
2025-10-31,Delhi,29.1,54.0,0.0,89
2025-11-01,Delhi,32.9,59.0,0.0,94
2025-11-02,Delhi,30.1,69.8,0.0,97
2025-11-03,Delhi,30.0,62.8,0.0,102
2025-11-04,Delhi,28.5,57.9,0.0,78
2025-11-05,Delhi,29.2,63.5,0.0,106
2025-11-06,Delhi,32.9,63.1,0.0,110
2025-11-07,Delhi,31.4,69.2,0.0,98
2025-11-08,Delhi,29.7,60.3,0.0,87
2025-11-09,Delhi,32.8,58.2,0.0,109
2025-11-10,Delhi,30.1,58.8,0.0,74
2025-11-11,Delhi,29.1,55.2,0.0,91
2025-11-12,Delhi,27.2,63.5,0.0,102
2025-11-13,Delhi,32.8,69.7,0.0,68
2025-11-14,Delhi,30.8,58.6,0.0,106
2025-11-15,Delhi,29.9,54.9,0.0,103
2025-11-16,Delhi,27.1,65.3,0.0,96
2025-11-17,Delhi,30.1,69.9,0.0,71
2025-11-18,Delhi,32.1,51.6,0.0,104
2025-11-19,Delhi,29.6,52.6,0.0,118
2025-11-20,Delhi,31.6,62.9,0.0,85
2025-11-21,Delhi,31.8,54.7,0.0,118
2025-11-22,Delhi,29.2,57.7,0.0,92
2025-11-23,Delhi,31.8,65.4,0.0,84
2025-11-24,Delhi,31.4,68.6,0.0,88
2025-11-25,Delhi,28.6,58.7,0.0,67
2025-11-26,Delhi,27.1,61.2,0.0,87
2025-11-27,Delhi,28.3,54.1,0.0,100
2025-11-28,Delhi,31.0,60.1,0.0,93
2025-11-29,Delhi,28.3,54.1,0.0,112
2025-11-30,Delhi,29.6,61.1,0.0,101
2025-12-01,Delhi,17.3,60.9,0.0,349
2025-12-02,Delhi,20.9,69.4,0.0,326
2025-12-03,Delhi,16.1,60.1,0.0,315
2025-12-04,Delhi,20.7,62.4,0.0,353
2025-12-05,Delhi,18.9,65.7,0.0,238
2025-12-06,Delhi,20.8,56.3,0.0,335
2025-12-07,Delhi,15.8,51.6,0.0,345
2025-12-08,Delhi,17.6,64.9,0.0,362
2025-12-09,Delhi,19.3,64.9,0.0,253
2025-12-10,Delhi,20.7,55.1,0.0,414
2025-12-11,Delhi,19.0,63.2,0.0,294
2025-12-12,Delhi,15.6,54.7,0.0,183
2025-12-13,Delhi,19.3,50.1,0.0,263
2025-12-14,Delhi,18.8,59.9,0.0,259
2025-12-15,Delhi,15.6,59.4,0.0,303
2025-12-16,Delhi,19.7,69.1,0.0,387
2025-12-17,Delhi,17.1,61.8,0.0,363
2025-12-18,Delhi,18.9,55.1,0.0,297
2025-12-19,Delhi,16.8,65.9,0.0,220
2025-12-20,Delhi,19.8,50.5,0.0,378
2025-12-21,Delhi,16.2,64.9,0.0,322
2025-12-22,Delhi,20.8,64.3,0.0,266
2025-12-23,Delhi,20.9,64.1,0.0,336
2025-12-24,Delhi,19.2,51.2,0.0,257
2025-12-25,Delhi,18.3,61.2,0.0,201
2025-12-26,Delhi,20.8,56.8,0.0,386
2025-12-27,Delhi,17.1,57.1,0.0,345
2025-12-28,Delhi,19.5,54.8,0.0,380
2025-12-29,Delhi,19.8,53.1,0.0,275
2025-12-30,Delhi,19.7,51.0,0.0,266
2025-12-31,Delhi,17.0,57.1,0.0,377
2026-01-01,Delhi,20.3,65.2,0.0,252
2026-01-02,Delhi,19.4,54.3,0.0,199
2026-01-03,Delhi,16.8,66.5,0.0,309
2026-01-04,Delhi,18.2,57.1,0.0,283
2026-01-05,Delhi,20.2,68.0,0.0,236
2026-01-06,Delhi,16.8,61.7,0.0,300
2026-01-07,Delhi,20.7,62.6,0.0,240
2026-01-08,Delhi,19.2,54.6,0.0,229
2026-01-09,Delhi,20.8,67.0,0.0,259
2026-01-10,Delhi,17.4,67.0,0.0,325
2026-01-11,Delhi,18.5,69.3,0.0,191
2026-01-12,Delhi,18.8,64.0,0.0,255
2026-01-13,Delhi,19.7,54.7,0.0,291
2026-01-14,Delhi,16.8,63.2,0.0,366
2026-01-15,Delhi,21.0,53.9,0.0,354
2026-01-16,Delhi,17.2,64.6,0.0,332
2026-01-17,Delhi,21.0,52.6,0.0,382
2026-01-18,Delhi,17.0,69.4,0.0,216
2026-01-19,Delhi,16.4,63.7,0.0,181
2026-01-20,Delhi,20.4,64.1,0.0,357
2026-01-21,Delhi,20.1,65.7,0.0,215
2026-01-22,Delhi,19.2,56.3,0.0,276
2026-01-23,Delhi,15.1,51.0,0.0,327
2026-01-24,Delhi,17.9,51.9,0.0,269
2026-01-25,Delhi,19.6,66.6,0.0,366
2026-01-26,Delhi,20.2,69.5,0.0,239
2026-01-27,Delhi,16.4,62.0,0.0,193
2026-01-28,Delhi,19.0,61.9,0.0,285
2026-01-29,Delhi,15.4,50.6,0.0,297
2026-01-30,Delhi,18.6,51.5,0.0,325
2026-01-31,Delhi,16.0,59.6,0.0,402
2026-02-01,Delhi,15.6,52.8,0.0,260
2026-02-02,Delhi,16.4,69.3,0.0,390
2026-02-03,Delhi,17.9,53.0,0.0,277
2026-02-04,Delhi,19.2,57.6,0.0,281
2026-02-05,Delhi,16.5,63.6,0.0,319
2026-02-06,Delhi,19.0,54.8,0.0,284
2026-02-07,Delhi,17.0,50.1,0.0,342
2026-02-08,Delhi,20.9,50.7,0.0,384
2026-02-09,Delhi,18.3,67.5,0.0,265
2026-02-10,Delhi,16.8,61.9,0.0,292
2026-02-11,Delhi,20.8,59.8,0.0,285
2026-02-12,Delhi,19.0,62.0,0.0,275
2026-02-13,Delhi,17.6,60.2,0.0,236
2026-02-14,Delhi,20.1,66.9,0.0,282
2026-02-15,Delhi,19.5,57.3,0.0,224
2026-02-16,Delhi,15.9,58.9,0.0,276
2026-02-17,Delhi,19.5,56.6,0.0,214
2026-02-18,Delhi,17.4,52.9,0.0,390
2026-02-19,Delhi,20.9,58.3,0.0,405
2026-02-20,Delhi,19.1,57.8,0.0,202
2026-02-21,Delhi,17.8,55.7,0.0,331
2026-02-22,Delhi,18.4,68.7,0.0,274
2026-02-23,Delhi,19.9,69.6,0.0,283
2026-02-24,Delhi,17.1,65.7,0.0,196
2026-02-25,Delhi,20.6,67.3,0.0,216
2026-02-26,Delhi,18.3,52.2,0.0,292
2026-02-27,Delhi,16.0,55.6,0.0,280
2026-02-28,Delhi,15.2,62.3,0.0,323
2026-03-01,Delhi,29.5,64.9,0.0,99
2026-03-02,Delhi,28.5,67.9,0.0,78
2026-03-03,Delhi,27.4,50.8,0.0,61
2026-03-04,Delhi,30.2,69.0,0.0,90
2026-03-05,Delhi,30.8,50.6,0.0,82
2026-03-06,Delhi,29.2,63.0,0.0,100
2026-03-07,Delhi,30.1,58.1,0.0,113
2026-03-08,Delhi,27.7,61.5,0.0,90
2026-03-09,Delhi,28.9,69.1,0.0,93
2026-03-10,Delhi,31.3,62.2,0.0,76
2026-03-11,Delhi,33.0,63.6,0.0,66
2026-03-12,Delhi,30.7,68.8,0.0,104
2026-03-13,Delhi,32.9,62.8,0.0,106
2026-03-14,Delhi,28.0,52.8,0.0,113
2026-03-15,Delhi,32.8,55.9,0.0,66
2026-03-16,Delhi,28.6,51.2,0.0,94
2026-03-17,Delhi,31.4,54.6,0.0,82
2026-03-18,Delhi,29.1,63.0,0.0,99
2026-03-19,Delhi,31.0,56.3,0.0,68
2026-03-20,Delhi,30.9,68.6,0.0,69
2026-03-21,Delhi,31.7,57.6,0.0,113
2026-03-22,Delhi,30.0,56.2,0.0,105
2026-03-23,Delhi,30.7,68.0,0.0,99
2026-03-24,Delhi,31.7,64.6,0.0,102
2026-03-25,Delhi,27.5,64.7,0.0,110
2026-03-26,Delhi,32.9,61.5,0.0,100
2026-03-27,Delhi,31.9,61.0,0.0,116
2026-03-28,Delhi,30.2,65.2,0.0,78
2026-03-29,Delhi,30.9,55.5,0.0,66
2026-03-30,Delhi,32.7,55.7,0.0,61
2026-03-31,Delhi,31.5,63.5,0.0,102
2026-04-01,Delhi,36.7,52.1,0.0,111
2026-04-02,Delhi,38.0,52.9,0.0,72
2026-04-03,Delhi,35.8,59.0,0.0,89
2026-04-04,Delhi,38.1,64.1,0.0,90
2026-04-05,Delhi,37.7,61.3,0.0,102
2026-04-06,Delhi,38.7,50.7,0.0,77
2026-04-07,Delhi,40.0,59.4,0.0,105
2026-04-08,Delhi,37.6,67.6,0.0,96
2026-04-09,Delhi,37.3,55.2,0.0,105
2026-04-10,Delhi,39.1,64.0,0.0,79
2026-04-11,Delhi,35.9,58.4,0.0,74
2026-04-12,Delhi,38.8,62.2,0.0,72
2026-04-13,Delhi,38.1,53.6,0.0,74
2026-04-14,Delhi,38.1,64.5,0.0,99
2026-04-15,Delhi,37.5,65.3,0.0,96
2026-04-16,Delhi,35.4,66.2,0.0,72
2026-04-17,Delhi,36.7,60.0,0.0,83
2026-04-18,Delhi,39.9,66.4,0.0,108
2026-04-19,Delhi,41.0,63.1,0.0,65
2026-04-20,Delhi,36.7,63.3,0.0,78
2026-04-21,Delhi,37.8,68.8,0.0,112
2026-04-22,Delhi,40.0,52.6,0.0,90
2026-04-23,Delhi,36.3,64.1,0.0,72
2026-04-24,Delhi,36.6,54.1,0.0,88
2026-04-25,Delhi,35.6,69.6,0.0,68
2026-04-26,Delhi,39.5,69.8,0.0,101
2026-04-27,Delhi,35.2,64.0,0.0,95
2026-04-28,Delhi,37.1,64.9,0.0,104
2026-04-29,Delhi,37.4,52.0,0.0,73
2026-04-30,Delhi,39.5,51.2,0.0,70
2026-05-01,Delhi,40.5,64.3,0.0,65
2026-05-02,Delhi,39.9,68.5,0.0,105
2026-05-03,Delhi,37.7,64.8,0.0,98
2026-05-04,Delhi,40.8,57.5,0.0,109
2026-05-05,Delhi,38.6,68.3,0.0,85
2026-05-06,Delhi,38.3,68.0,0.0,78
2026-05-07,Delhi,40.0,54.0,0.0,71
2026-05-08,Delhi,40.1,52.8,0.0,77
2026-05-09,Delhi,40.1,58.3,0.0,105
